year	pct	ser_num	datestop	timestop	city	sex	race	dob	age	height	weight	haircolr	eyecolor	build	othfeatr	frisked	searched	contrabn	pistol	riflshot	asltweap	knifcuti	machgun	othrweap	arstmade	arstoffn	sumissue	sumoffen	crimsusp	detailcm	perobs	perstop	pf_hands	pf_wall	pf_grnd	pf_drwep	pf_ptwep	pf_baton	pf_hcuff	pf_pepsp	pf_other	cs_objcs	cs_descr	cs_casng	cs_lkout	cs_cloth	cs_drgtr	cs_furtv	cs_vcrim	cs_bulge	cs_other	rf_vcrim	rf_othsw	rf_attir	rf_vcact	rf_rfcmp	rf_verbl	rf_knowl	rf_furt	rf_bulg	sb_hdobj	sb_outln	sb_admis	sb_other	ac_proxm	ac_evasv	ac_assoc	ac_cgdir	ac_incid	ac_time	ac_stsnd	ac_rept	ac_inves	ac_other	forceuse	inout	trhsloc	premname	addrnum	stname	stinter	crossst	addrpct	sector	beat	post	xcoord	ycoord	typeofid	othpers	explnstp	repcmd	revcmd	offunif	offverb	officrid	offshld	radio	recstat	linecm	#
2014	104	4	1042014	350	4	1	4	12311900	31	68	190	1	2	4		1	0	0	0	0	0	0	0	0	0		0		UNAUTHORIZED USE/CPW	100	1	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	0	STREET CORNER			60 PLACE	GROVE STREET	104	4			1011358	197831	1	0	1	104	104	1	0	0	0	1	0	1	#
2014	68	1	1042014	520	2	1	4	12311900	28	74	220	7	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	100	1	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0		0	0	STREET	366	86 STREET	4 AVENUE	3 AVENUE	68	4			976094	166269	2	0	1	68	68	1	0	0	0	0	0	1	#
2014	41	6	1042014	646	3	1	3	12311900	30	68	130	2	2	4		1	0	0	0	0	0	0	0	0	0		0		CPW	20	2	10	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		1	0	HALLWAY	881	EAST 162 STREET			41				1012005	238504	1	0	1	41	41	1	0	0	0	1	0	1	#
2014	76	59	1042014	834	2	0	1	12311900	18	67	150	1	2	3		0	0	0	0	0	0	0	0	0	1	DIS CON	0		ASSAULT	9	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		1	1	HALLWAY	486	COLUMBIA STREET	LORRAINE STREET	WEST 9 STREET	76	1	10		982168	185223	1	0	1	76	76	0	0	0	1	0	1	1	#
2014	101	18	1042014	1145	4	1	1	12311900	45	70	190	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FEL	60	2	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0		0	0	SIDEWALK			BEACH CHANNEL DRIVE	DIX AVENUE	101	3			1052360	160293	2	0	1	101	101	1	0	0	0	0	1	1	#
2014	120	28	1042014	1159	5	1	2	12311900	26	73	185	1	2	3		0	0	0	0	0	0	0	0	0	0		0		GLA	46	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0		0	0	STREET			HENDERSON AVENUE	BROADWAY	120	10			951625	171358	1	0	1	120	120	0	1	0	1	0	0	1	#
2014	120	17	1042014	1220	5	1	3	12311900	34	66	150	2	2	3		0	0	0	0	0	0	0	0	0	0		0		PETIT LARCENY	68	5	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0		0	0	STREET			TAFT AVENUE	JERSEY STREET	120	7			960100	172681	2	0	1	120	120	0	1	0	1	0	0	1	#
2014	79	21	1042014	1255	2	1	1	12311900	36	74	190	1	2	3		0	0	0	0	0	0	0	0	0	1	G. LARCENY	0		G LARCENY	45	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	1	PUBLIC HOUSING	10	LEWIS AVENUE	MYRTLE AVENUE	BROADWAY	79	6	17		1001420	193578	2	0	1	803	803	1	0	0	0	1	1	1	#
2014	101	23	1042014	1317	4	1	1	12311900	42	66	130	1	1	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0		0	1	APT BUILDING	15-40	HASSOCK STREET	BEACH CHANNEL DRIVE	REDFERN AVENUE	101	3		56	1052815	161142	1	0	1	101	101	1	0	0	0	0	1	1	#
2014	70	14	1042014	1330	2	1	1	12311900	1	72	190	7	2	2		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	0	SIDEWALK	5	EAST 21 STREET	CATON AVENUE	WOODRUFF AVENUE	70	10	24		995154	177585	3	0	1	740	740	0	1	0	1	0	1	1	#
2014	60	26	1042014	1415	2	1	5	12311900	24	72	215	2	1	3		0	0	0	0	0	0	0	0	0	0		0		MISD	24	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0		0	1	SIDEWALK	2832	WEST 23 STREET	MERMAID AVENUE	NEPTUNE AVENUE	60	6			986930	149668	2	0	1	60	60	0	1	0	1	1	1	1	#
2014	60	27	1042014	1415	2	1	4	12311900	21	73	220	2	2	3		0	0	0	0	0	0	0	0	0	0		0		MISD	24	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0		0	0	SIDEWALK	2832	WEST 23 STREET	MERMAID AVENUE	NEPTUNE AVENUE	60	6			986930	149668	2	0	1	60	60	0	1	0	1	1	1	1	#
2014	101	17	1042014	1443	4	1	1	12311900	23	67	170	1	2	3		1	1	0	0	0	0	0	0	0	0		0		CPW	27	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0		0	1	SIDEWALK			BEACH CHANNEL DRIVE	BEACH 54 STREET	101	7			1044085	156152	1	0	1	101	101	1	0	0	0	0	1	1	#
2014	120	19	1042014	1500	5	0	1	12311900	18	66	140	1	2	4		0	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	3	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0		0	0	STREET			TARGEE STREET	PALMA DRIVE	120	2			960577	162285	2	1	1	120	120	0	0	0	1	0	0	1	#
2014	120	18	1042014	1500	5	1	1	12311900	19	69	150	1	2	3		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	3	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	STREET			TARGEE STREET	PALMA DRIVE	120	2			960577	162285	2	0	1	120	120	0	0	0	1	0	0	1	#
2014	105	6	1042014	1523	4	1	1	12311900	20	68	170	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	9	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	DELI	218-7	HEMPSTEAD AVENUE	220 STREET	SPRINGFIELD BOULEVARD	105	9	22		1057517	199251	1	0	1	105	105	1	0	0	0	0	1	1	#
2014	103	5	1042014	1535	4	0	1	12311900	35	66	150	2	2	4		1	0	0	0	0	0	0	0	0	1	265.01	0		CPW	20	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		1	1	SIDEWALK	106-5	160 STREET	107 AVENUE	SOUTH ROAD	103	8	12		1041068	193696	1	0	1	809	809	1	0	0	0	0	1	1	#
2014	28	1	1042014	1550	1	1	1	12311900	45	75	260	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	85	1	10	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	STREET			5 AVENUE	WEST 115 STREET	28	1			998931	230729	2	0	1	28	28	1	0	0	0	1	1	1	#
2014	114	12	1042014	1600	4	1	1	12311900	26	74	210	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	20	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0		0	0	STREET			VERNON BOULEVARD	36 AVENUE	114	14			1000187	216897	1	0	1	114	114	0	1	0	1	0	1	1	#
2014	110	10	1042014	1618	4	0	3	12311900	32	69	145	1	2	4		1	0	0	0	0	0	0	0	0	0		1	240.20 (	CPW	20	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0		0	0		89-12	ROOSEVELT AVENUE	CASE STREET	BRITTON AVENUE	110	4		3	1018253	211935	2	0	1	169	169	1	0	0	0	1	0	1	#
2014	23	8	1042014	1631	1	1	1	12311900	34	68	150	1	1	4		1	0	0	0	0	0	0	0	0	1	CRIM TRES	0		MISD	31	4	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0		1	1	STAIRCASE	400	EAST 105 STREET	ROOSEVELT DRIVE	1 AVENUE	23	1			1000806	226653	1	0	1	805	805	1	0	0	0	0	1	1	#
2014	23	10	1042014	1631	1	1	2	12311900	30	68	145	1	2	4		1	0	0	0	0	0	0	0	0	1	CRIM TRES	0		MISD	31	4	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0		1	1	STAIRCASE	400	EAST 105 STREET	ROOSEVELT DRIVE	1 AVENUE	23	1			1000806	226653	1	0	1	805	805	1	0	0	0	0	1	1	#
2014	114	2	1042014	1635	4	1	3	12311900	36	68	180	2	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	14	1	7	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	STREET			31 AVENUE	37 STREET	114	6			1006776	216931	1	0	1	114	114	0	1	0	1	0	1	1	#
2014	101	22	1042014	1640	4	1	1	12311900	20	69	130	1	1	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0		0	1	APT BUILDING	316	BEACH 56 STREET	ARVERNE PROJECT	ARVERNE BOULEVARD	101	7		47	1043662	155436	2	0	1	101	101	1	0	0	0	0	1	1	#
2014	109	7	1042014	1655	4	1	1	12311900	25	69	150	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	1	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	4	0	0	STREET/SIDEWALK			NORTHERN BOULEVARD	UNION STREET	109	10			1031823	217642	2	1	1	109	109	0	1	0	1	1	0	1	#
2014	109	9	1042014	1655	4	1	1	12311900	25	70	145	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	1	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	4	0	0	STREET/SIDEWALK			NORTHERN BOULEVARD	UNION STREET	109	10			1031823	217642	2	1	1	109	109	0	1	0	1	1	0	1	#
2014	109	8	1042014	1655	4	1	1	12311900	19	72	170	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	1	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	4	0	0	STREET/SIDEWALK			NORTHERN BOULEVARD	UNION STREET	109	10			1031823	217642	2	1	1	109	109	0	1	0	1	1	0	1	#
2014	109	10	1042014	1655	4	1	1	12311900	19	74	170	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBEBRY	85	1	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	4	0	0	STREET/SIDEWALK			NORTHERN BOULEVARD	UNION STREET	109	10			1031823	217642	2	1	1	109	109	0	1	0	1	1	0	1	#
2014	109	6	1042014	1655	4	1	1	12311900	18	76	175	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	1	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	4	0	0	STREET/SIDEWALK			NORTHERN BOULEVARD	UNION STREET	109	10			1031823	217642	2	1	1	109	109	0	1	0	1	1	0	1	#
2014	9	9	1042014	1750	1	0	1	12311900	17	70	210	1	2	1		0	0	0	0	0	0	0	0	0	0		0		ASSAULT	9	1	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0		1	2	MEZZANINE			LAFAYETTE STREET	BLEECKER STREET	9	5	7		985733	203753	1	0	1	863	863	1	0	0	0	1	1	1	#
2014	62	69	1042014	1750	2	1	3	12311900	23	74	240	1	2	1		0	0	0	0	0	0	0	0	0	0		0		MISD	9	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	STREET	8020	BAY PARKWAY	81 STREET	80 STREET	62	5			986896	159756	2	0	1	740	740	0	1	0	1	0	1	1	#
2014	115	15	1042014	1815	4	1	3	12311900	33	68	185	2	2	3		1	0	0	0	0	0	0	0	0	0		0		MAKING GRAFFITI	59	1	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	SIDEWALK	34-14	100 STREET	35 AVENUE	34 AVENUE	115	9			1020786	214481	1	0	1	115	115	1	0	0	0	1	0	1	#
2014	110	1	1042014	1830	4	1	1	12311900	27	76	300	2	2	3		1	1	1	0	0	0	0	0	0	0		1	221.05	CRIMINAL TRESPASS	31	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0		1	0	APT BUILDING	81-11	PETTIT AVENUE	LAYTON STREET	BROADWAY	110	1			1016456	210242	1	0	1	110	110	1	0	0	0	1	0	1	#
2014	88	27	1042014	1850	2	0	2	12311900	19	67	135	1	2	4		0	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY	45	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	STREET			VANDERBILT AVENUE	MYRTLE AVENUE	88	7			992616	191805	2	1	1	88	88	0	1	0	1	1	0	1	#
2014	88	26	1042014	1850	2	1	1	12311900	22	67	150	1	2	4		1	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY	45	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	STREET			VANDERBILT AVENUE	MYRTLE AVENUE	88	7			992616	191805	1	1	1	88	88	0	1	0	1	1	0	1	#
2014	88	25	1042014	1850	2	1	1	12311900	23	71	160	1	2	4		0	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY	45	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	STREET			VANDERBILT AVENUE	MYRTLE AVENUE	88	7			992616	191805	1	1	1	88	88	0	1	0	1	1	0	1	#
2014	40	18	1042014	1907	3	1	1	12311900	21	72	185	1	2	3		0	0	0	0	0	0	0	0	0	1	CT	0		CT	31	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0		1	1	HALLWAY	671	WESTCHESTER AVENUE	FOREST AVENUE	CAULDWELL AVENUE	40	5	4		1009538	236614	1	0	1	826	826	1	0	0	0	0	1	1	#
2014	52	3	1042014	1933	3	1	3	12311900	29	68	230	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	46	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	STREET	230	EAST 196 STREET	BRIGGS AVENUE	VALENTINE AVENUE	52	7			1014200	255298	1	0	1	52	52	0	1	0	1	0	0	1	#
2014	40	36	1042014	1945	3	1	1	12311900	46	66	165	1	2	4		1	1	0	0	0	0	0	0	0	1	CRIMINAL TRESPASS	0		MISD	31	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0		1	1	STAIRWELL	315	EAST 143 STREET	3 AVENUE	MORRIS AVENUE	40	9	9		1005479	235802	1	0	1	807	807	1	0	0	0	0	1	1	#
2014	24	3	1042014	2005	1	1	3	12311900	53	66	190	1	2	3		1	1	0	0	0	0	0	0	0	1	CRIMINAL TRESPASS	0		CRIMINAL TRESPASS	31	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	1	DOOR	74	WEST 87 STREET	COLUMBUS AVENUE	CENTRAL PARK WEST	24	1			992346	225919	1	0	1	806	806	0	1	0	0	0	1	1	#
2014	44	30	1042014	2009	3	1	1	12311900	17	70	190	1	2	4		1	0	0	0	0	0	0	0	0	0		0		CPW	20	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	STREET			FINDLAY AVENUE	EAST 167 STREET	44	10			1008249	242113	2	0	1	44	44	0	1	0	1	0	0	1	#
2014	44	31	1042014	2015	3	1	3	12311900	17	69	160	2	2	3		1	0	0	0	0	0	0	0	0	0		0		CPW / CRIM TRES	20	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		1	0	APARTMENT BUILDING	1140	ANDERSON AVENUE	WEST 167 STREET	WEST 166 STREET	44	5		12	1005103	243703	1	1	1	163	44	1	0	0	0	0	0	1	#
2014	44	32	1042014	2015	3	1	3	12311900	16	69	165	2	2	3		1	0	0	0	0	0	0	0	0	0		0		CPW / CRIM TRES	20	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		1	0	APARTMENT BUILDING	1140	ANDERSON AVENUE	WEST 167 STREET	WEST 166 STREET	44	5		12	1005103	243703	1	1	1	163	44	1	0	0	0	0	0	1	#
2014	40	20	1042014	2020	3	1	2	12311900	27	69	180	1	2	3		0	0	0	0	0	0	0	0	0	1	CPM	0		CPM	27	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0		1	1	HALLWAY	346	EAST 156 STREET	COURTLANDT AVENUE	PARK AVENUE	40	7	1		1006928	238560	1	0	1	826	826	1	0	0	0	0	1	1	#
2014	23	7	1042014	2020	1	1	3	12311900	24	67	150	1	2	4		1	0	0	0	0	0	0	0	0	0		0		MISD	20	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0		0	1		404	EAST 105 STREET	ROOSEVELT DRIVE	1 AVENUE	23	1			1000825	226641	2	0	1	805	805	1	0	0	0	0	1	1	#
2014	121	5	1042014	2030	5	1	3	12311900	23	73	170	2	5	3		1	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY	45	2	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	BUSINESS	145	EAST SERVICE ROAD	WILD AVENUE	VICTORY BOULEVARD	121	8			930806	153593	1	0	1	121	121	0	1	0	1	0	0	1	#
2014	122	19	1042014	2035	5	0	4	12311900	17	66	150	2	2	3		1	0	0	0	0	0	0	0	0	0		0		ROBB	85	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0		0	1	SIDEWALK	130	LAMPORT BOULEVARD	MCCLEAN AVENUE	KRAMER STREET	122	9			962644	156260	2	1	1	122	122	1	0	0	0	1	1	1	#
2014	122	18	1042014	2035	5	1	1	12311900	16	70	170	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0		0	1	SIDEWALK	150	LAMPORT BOULEVARD	MCCLEAN AVENUE	KRAMER STREET	122	9			962711	156120	2	1	1	122	122	1	0	0	0	1	1	1	#
2014	9	8	1042014	2035	1	1	3	12311900	48	68	170	9	2	3		1	1	0	0	0	0	0	0	0	1	CRIM TRES	0		MISD	31	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	LOBBY	466	EAST 10 STREET	ROOSEVELT DRIVE	AVENUE D	9	1	2		991285	203281	1	0	1	804	804	1	0	0	0	0	1	1	#
2014	67	5	1042014	2040	2	1	1	12311900	33	72	180	1	2	3		1	0	0	0	0	0	0	0	0	0		1	DIS CON	FEL	20	5	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	3	0	0	STREET	9411	CHURCH AVENUE	EAST 95 STREET	EAST 94 STREET	67	13		5	1007310	177842	1	0	1	164	164	1	0	0	0	1	1	1	#
2014	90	13	1042014	2040	2	1	3	12311900	48	70	210	1	1	3		1	0	0	0	0	0	0	0	0	0		0		FEL	85	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0		0	0	STREET			LORIMER STREET	BROADWAY	90	8			998704	195811	1	0	1	90	90	0	1	0	1	0	0	1	#
2014	62	11	1042014	2100	2	1	5	12311900	25	69	160	2	2	3		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	2	5	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	STREET			BATH AVENUE	BAY 29 STREET	62	4			984786	157528	1	1	1	62	62	0	1	0	1	0	1	1	#
2014	62	12	1042014	2100	2	1	5	12311900	22	72	190	2	2	3		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	2	5	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	STREET			BATH AVENUE	BAY 29 STREET	62	4			984786	157528	1	1	1	62	62	0	1	0	1	0	1	1	#
2014	84	51	1042014	2100	2	1	1	12311900	17	68	170	1	2	4		1	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY (FEL)	45	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0		1	0	HOTEL	224	DUFFIELD STREET	FULTON STREET	WILLOUGHBY STREET	84	6			988579	191174	1	1	1	84	84	0	1	0	1	0	0	1	#
2014	84	54	1042014	2100	2	1	1	12311900	19	71	170	1	2	4		1	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY (FEL)	45	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0		1	0	HOTEL	224	DUFFIELD STREET	FULTON STREET	WILLOUGHBY STREET	84	6			988579	191174	1	1	1	84	84	0	1	0	1	0	0	1	#
2014	76	13	1042014	2100	2	1	1	12311900	32	71	175	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FEL	46	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	STREET			HICKS STREET	HUNTINGTON STREET	76	1	10		983014	186055	1	0	1	76	76	0	1	0	1	0	1	1	#
2014	84	53	1042014	2100	2	1	2	12311900	17	70	160	1	2	3		1	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY (FEL)	45	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0		1	0	HOTEL	224	DUFFIELD STREET	FULTON STREET	WILLOUGHBY STREET	84	6			988579	191174	1	1	1	84	84	0	1	0	1	0	0	1	#
