year	pct	ser_num	datestop	timestop	city	sex	race	dob	age	height	weight	haircolr	eyecolor	build	othfeatr	frisked	searched	contrabn	pistol	riflshot	asltweap	knifcuti	machgun	othrweap	arstmade	arstoffn	sumissue	sumoffen	crimsusp	detailcm	perobs	perstop	pf_hands	pf_wall	pf_grnd	pf_drwep	pf_ptwep	pf_baton	pf_hcuff	pf_pepsp	pf_other	cs_objcs	cs_descr	cs_casng	cs_lkout	cs_cloth	cs_drgtr	cs_furtv	cs_vcrim	cs_bulge	cs_other	rf_vcrim	rf_othsw	rf_attir	rf_vcact	rf_rfcmp	rf_verbl	rf_knowl	rf_furt	rf_bulg	sb_hdobj	sb_outln	sb_admis	sb_other	ac_proxm	ac_evasv	ac_assoc	ac_cgdir	ac_incid	ac_time	ac_stsnd	ac_rept	ac_inves	ac_other	forceuse	inout	trhsloc	premname	addrnum	stname	stinter	crossst	addrpct	sector	beat	post	xcoord	ycoord	typeofid	othpers	explnstp	repcmd	revcmd	offunif	offverb	officrid	offshld	radio	recstat	linecm	#
2014	42	729	12192014	1930	3	1	1	12311900	17	74	185	1	2	3		1	1	0	0	0	0	0	0	0	0		0		MURDER	62	2	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	STREET	3706	3 AVENUE	SAINT PAULS PLACE	EAST 170 STREET	42	2			1011013	243631	2	0	1	42	42	1	0	0	0	1	0	1	#
2014	25	182	2112014	1140	1	1		12311900	28	74	210	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	1	8	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	SIDEWALK	122	EAST 129 STREET	LEXINGTON AVENUE	PARK AVENUE	25	4			1001922	233354	2	1	1	25	25	1	0	0	0	1	1	1	#
2014	107	1017	9042014	55	4	1	1	12311900	28	74	240	2	2	3		0	0	0							0		0		GRAND LARCENY	45	2	10												1				1																				1	1	1			1			0	0	STREET			169 STREET	69 AVENUE	107	7			1039577	206363	1	0	1	107	107	0	0	0	1	0	0	1	#
2014	106	1125	6042014	1710	4	0	5	12311900	43	62	120	1	5	4		0	0	0	0	0	0	0	0	0	0		0		FELONY	14	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0		1	0	RESIDENTIAL	107-2	132 STREET	109 AVENUE	107 AVENUE	106	7			1036293	189683	1	0	1	106	106	1	0	0	0	1	0	1	#
2014	9	420	7192014	2300	1	1	4	12311900	25	69	165	1	2	3		0	1	1							1	PL 220.03	0		MISD	24	1	10	1						1			1																						1					1	1					6	0	0	PARK			2 AVENUE	EAST 10 STREET	9	4	9		987905	205155	1	0	1	9	9	0	1	0	1	0	1	1	#
2014	24	60	3062014	2245	1	1	3	12311900	27	73	190	1	5	4		1	1	1	0	0	0	0	0	0	1	CRIM TRES	0		MISD	31	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0		1	1	2B STAIRWELL	875	COLUMBUS AVENUE	WEST 104 STREET	WEST 100 STREET	24	4			994085	229658	4	0	1	825	825	1	0	0	0	0	1	1	#
2014	106	621	3272014	1545	4	1	1	12311900	17	69	170	2	1	4		0	0	0	0	0	0	0	0	0	0		0		FELONY	9	1	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0		0	0	STREET			109 AVENUE	97 STREET	106	5			1028359	186398	1	1	1	106	106	1	0	0	0	1	1	1	#
2014	23	402	8082014	125	1	1	1	12311900	21	72	200	1	2	3		1	1	0				1			0		1	POS	MISD	20	1	3										1											1										1						1	1						0	1	SIDEWALK	1809	LEXINGTON AVENUE	EAST 115 STREET	EAST 112 STREET	23	8			999988	229469	2	0	1	805	805	0	1	0	0	0	1	1	#
2014	70	292	7042014	1035	2	1	1	12311900	58	66	134	7	2	3		1	0	0							0		0		FELONY/GRAND LARCENY	45	1	7											1													1									1				1							0	0	STREET	1706	CHURCH AVENUE	EAST 18 STREET	EAST 16 STREET	70	9	22	8	994320	175793	1	0	1	70	70	1	0	0	0	1	1	1	#
2014	120	964	4162014	2211	5	1	1	12311900	17	71	160	1	2	4		1	1	0	0	0	0	0	0	0	0		0		CRIM TRES	31	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0		1	0	LOBBY	225	PARK HILL AVENUE	SOBEL COURT	ROFF STREET	120	2			961397	163083	2	1	1	120	120	0	1	0	1	0	0	1	#
2014	107	126	2062014	1845	4	1	3	12311900	17	67	145	1	2	4		1	1	0	0	0	0	1	0	0	1	CPW	0		ASSAULT	9	2	5	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	STREET	75-15	PARSONS BOULEVARD	75 ROAD	75 AVENUE	107	11		34	1036711	203943	1	1	1	107	107	0	0	0	1	1	0	1	#
2014	105	315	2192014	1915	4	1	1	12311900	21	67	150	2	2	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	1	10	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	SIDEWALK	142-2	HOOK CREEK BOULEVAR	254 STREET	253 STREET	105	3	7		1059527	180388	1	0	1	105	105	1	0	0	0	0	1	1	#
2014	79	849	7282014	405	2	1	1	12311900	29	71	180	1	2	3		1	0	0							0		0		CPW	20	10	1												1	1			1						1		1			1							1		1	1				1			0	0	SIDEWALK			MARCY AVENUE	QUINCY STREET	79	3	8		998782	189686	2	0	1	79	79	0	1	0	1	0	0	1	#
2014	23	585	10102014	2222	1	1	1	12311900	25	71	165	1	1	4		0	0	0	0	0	0	0	0	0	0		0		FELONY	8	5	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	6	0	0	STREET			1 AVENUE	EAST 105 STREET	23	1			1000710	226718	1	0	1	162	162	1	0	0	0	0	1	1	#
2014	105	279	2152014	230	4	1	1	12311900	18	67	145	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	19	1	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	STREET			JAMAICA AVENUE	214 STREET	105	10	23		1055245	200371	2	0	1	105	105	1	0	0	0	1	1	1	#
2014	114	79	1272014	330	4	1	1	12311900	21	68	150	1	2	4		0	0	0	0	0	0	0	0	0	0		0		AGGRAVATED HARASSMENT	7	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		0	1	SIDEWALK	35-34	21 STREET	36 AVENUE	35 AVENUE	114	14			1001999	216461	1	0	1	809	809	1	0	0	0	0	1	1	#
2014	106	2046	10232014	2300	4	1	5	2031986	28	73	180	1	2	4		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0		0	0	STREET			ROCKAWAY BOULEVARD	114 STREET	106	11			1032881	185986	2	1	1	106	106	0	1	0	1	0	0	1	#
2014	112	465	6282014	1936	4	1	3	12311900	22	69	220	2	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	46	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0		0	0	STREET			QUEENS BOULEVARD	64 ROAD	112	3	6		1022990	205031	1	0	1	112	112	1	0	0	0	1	1	1	#
2014	7	300	10192014	225	1	1	1	12311900	19	67	140	1	2	4		0	0	0	0	0	0	0	0	0	0		0		FELONY	45	1	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0		0	0	STREET			PIKE SLIP	SOUTH STREET	7	1	1		986531	197880	1	1	1	7	7	1	0	0	0	0	0	1	#
2014	20	287	11062014	3	1	1	3	12311900	49	70	180	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	14	5	10	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		1	0	COMMERCIAL	170	WEST 72 STREET	BROADWAY	COLUMBUS AVENUE	20	4		55	989612	222790	1	0	1	20	20	0	0	0	1	0	0	1	#
2014	102	660	5222014	1105	4	1	3	12311900	16	69	140	2	5	4		0	0	0	0	0	0	0	0	0	0		0		BURGLARY	14	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0		0	0	STREET			95 AVENUE	89 STREET	102	4			1025149	189117	1	0	1	102	102	0	0	0	1	0	1	1	#
2014	44	1229	11112014	1715	3	0	3	12311900	14	62	110	1	2	4		0	0	0	0	0	0	0	0	0	0		0		CRIM TRESPASS	31	1	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		1	1	HALLWAY	3071	PARK AVENUE	EAST 158 STREET	MORRIS AVENUE	44	3			1006566	239029	2	1	1	44	44	1	0	0	0	1	1	1	#
2014	121	330	3122014	1335	5	1	3	12311900	42	68	180	1	2	3		1	0	0	0	0	0	0	0	0	0		0		GLA	46	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0		0	0	PUBLIC SIDEWALK			BRABANT STREET	UNION AVENUE	121	2			940371	169367	2	0	1	121	121	0	0	0	1	0	0	1	#
2014	9	541	10172014	955	1	1	4	12311900	30	69	160	1	2	4		1	1	1	0	0	0	0	0	0	1	220.16	0		MAKING GRAFFITI	59	5	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	PUBLIC SIDEWALK			3 AVENUE	EAST 14 STREET	9	4	10		987803	206435	1	0	1	9	9	1	0	0	0	1	1	1	#
2014	104	236	5102014	142	4	1	3	12311900	35	70	230	1	2	1		1	0	0	0	0	0	0	0	0	1	UUV	0		FELONY	46	1	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	STREET			WOODHAVEN BOULEVARD	UNION TURNPIKE	104	3			1023561	196378	2	0	1	104	104	0	1	0	1	0	0	1	#
2014	46	169	6062014	123	3	1	1	12311900	16	70	150	1	2	4		0	0	0	0	0	0	0	0	0	0		0		BURGLARY	14	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0		1	0	APARTMENT	2123	TIEBOUT AVENUE	EAST 181 STREET	EAST 180 STREET	46	3	2		1012328	250279	2	1	1	46	46	1	0	0	0	1	0	1	#
2014	106	957	5152014	1600	4	0	5	12311900	47	65	120	1	2	4		0	0	0	0	0	0	0	0	0	0		0		FELONY	14	2	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0		0	0	STREET			ROCKAWAY BOULEVARD	132 STREET	106	9			1038008	185178	1	1	1	106	106	0	1	0	1	0	0	1	#
2014	34	323	8032014	955	1	1		12311900	36	71	170	1	1	4		0	0	0							0		0		FEL	20	2	5																			1														1											1	0	HALLWAY	228	NAGLE AVENUE	WEST 204 STREET	ACADEMY STREET	34	3	9	50	1005857	253573	1	0	1	34	34	1	0	0	0	0	0	1	#
2014	101	276	2212014	1135	4	1	1	12311900	32	68	260	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	14	2	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1		0	0	CAR		SEAGIRT BOULEVARD	BEACH 14 STREET	BEACH 13 STREET	101	1			1054484	156357	1	1	1	101	171	1	0	0	0	1	1	1	#
2014	90	564	10282014	1100	2	1	1	12311900	36	70	190	7	2	3		0	0	0	0	0	0	0	0	0	0		0		FEL	14	1	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	SIDEWALK	188	SOUTH 8 STREET	ROEBLING STREET	DRIGGS AVENUE	90	3			994900	197677	1	0	1	90	90	1	0	0	0	1	0	1	#
2014	60	519	8112014	926	2	1	5	12311900	60	68	140	5	2	4	MAR	0	0	0							0		0		GRAND LARCENY	45	2	30		1									1	1																					1							1			4	0	0	SIDEWALK	104	BAY 49 STREET	CROPSEY AVENUE	HARWAY AVENUE	60	10			988080	153279	2	0	1	60	60	1	0	0	0	1	1	1	#
2014	71	122	2192014	1650	2	1	1	12311900	29	71	150	1	2	4		1	0	0	0	0	0	0	0	0	0		0		MISD	31	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0		1	0	APT BLDG	456	SCHENECTADY AVENUE	EAST NEW YORK AVENUE	LEFFERTS AVENUE	71	9	9		1002424	180720	1	1	1	740	740	0	1	0	1	0	1	1	#
2014	42	518	9202014	2355	3	1	1	12311900	18	71	180	2	2		SLI	0	0	0							0		0		CPW	20	1	2	1															1			1														1				1					1		0	0	STREET			EAST 170 STREET	CLINTON AVENUE	42	3			1012199	243103	2	0	1	42	42	0	1	1	1	1	0	1	#
2014	113	30	1192014	1558	4	1	1	12311900	20	71	190	1	2	3		0	0	0	0	0	0	0	0	0	0		0		CRIMINAL TRESPASS	31	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0		0	1	STREET	163-1	FOCH BOULEVARD	BREWER BOULEVARD	CEDAR MANOR HOUSES	113	8			1044495	188681	2	0	1	809	809	1	0	0	0	0	1	1	#
2014	32	255	6232014	2348	1	1	1	12311900	44	68	210	1	2	3		1	1	0	0	0	0	0	0	1	1	ATTEMPT BURGLARY	0		FELONY	14	1	7	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	4	0	0	DELI/STORE	2546	7 AVENUE	WEST 148 STREET	WEST 147 STREET	32	13	11	27	1001426	239201	1	0	1	162	162	1	0	0	0	0	1	1	#
2014	107	920	8092014	2330	4	1	4	12311900	27	65	165	1	2	3		1	0	0							0		0		GRAND LARCENY FROM AU	45	5	10												1		1													1							1				1						0	0	STREET			KENO AVENUE	SANCHO STREET	107	4			1047840	202061	1	0	1	107	107	0	1	0	1	0	0	1	#
2014	71	567	10172014	2210	2	1	1	12311900	32	70	170	1	2	4		1	0	0	0	0	0	0	0	0	0		0		MISD	27	1	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0				MONTGOMERY STREET	BEDFORD AVENUE	71	1	1		996218	181819	1	0	1	186	63	0	0	0	1	0	0	1	#
2014	9	211	3102014	2256	1	1	2	12311900	14	67	110	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ASSAULT 1	9	1	45	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	STREET	765	ROOSEVELT DRIVE	EAST 8 STREET	EAST 7 STREET	9	1	2		991321	202383	2	1	1	9	9	1	0	0	0	0	1	1	#
2014	32	364	9202014	2112	1	1	1	12311900	37	70	160	1	2	4		1	0	0							0		0		FEL	85	1	5			1	1			1									1			1					1																1		1	4	0	0	SIDEWALK	150	WEST 141 STREET	POWELL BOULEVARD	LENOX AVENUE	32	5	10		1000986	237485	2	0	1	162	162	1	0	0	0	1	1	1	#
2014	83	492	10012014	140	2	1	3	12311900	18	65	160	2	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	14	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0		1	0	SIDEWALK	235	TROUTMAN STREET	KNICKERBOCKER AVENUE	WILSON AVENUE	83	10			1004521	195220	2	1	1	83	83	0	1	0	1	0	1	1	#
2014	44	1122	9062014	2100	3	1	3	12311900	21	65	140	1	1	4		1	1	0							1	140.1	0		CPW	20	3	5	1						1											1				1						1	1								1						1	0	0	STREET	3071	PARK AVENUE	EAST 158 STREET	MORRIS AVENUE	44	3			1006566	239029	2	1	1	44	44	1	0	0	0	0	1	1	#
2014	79	273	3052014	1326	2	0	1	12311900	47	60	200	1	2	3		1	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY	45	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	STREET VEHICLE	105	MARTIN LUTHER KING	TOMPKINS AVE	MARCY AVE	79				998546	193209	1	0	1	79	165	1	0	0	0	1	0	1	#
2014	121	823	6072014	20	5	1	4	12311900	23	66	150	2	2	4		0	0	0	0	0	0	0	0	0	0		0		MISDEMEANOR	27	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1		0	0	CAR			POST AVENUE	PORT RICHMOND AVENUE	121	3			946470	170274	1	1	1	121	121	1	0	0	0	0	0	1	#
2014	79	319	3142014	2140	2	1	1	12311900	17	61	160	1	2	3		1	0	0	0	0	0	0	0	0	0		0		CPW	20	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0		0	0	STREET			THROOP AVENUE	PARK AVENUE	79	6	17		999792	193662	1	1	1	79	165	1	0	0	0	0	0	1	#
2014	73	568	6012014	1710	2	1	1	12311900	53	69	155	1	2	3		0	1	0	0	0	0	0	0	0	1	221.5	0		MISD	27	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0		0	1	BUILDING	89	CHRISTOPHER AVE	GLENMORE PROJECTS	GLENMORE AVENUE	73	8	8		1010237	183955	1	0	1	802	802	1	0	0	0	0	1	1	#
2014	101	917	6112014	1540	4	1	1	12311900	20	73	175	1	2	4		1	0	0	0	0	0	0	0	0	0		0		FELONY	24	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0		0	1	SIDEWALK	444	BEACH 54 STREET	ALMEDA AVENUE	BEACH CHANNEL DRIVE	101	7		41	1044055	156597	1	0	1	101	101	1	0	0	0	0	1	1	#
2014	113	292	4182014	2300	4	1	1	12311900	34	72	170	1	2	4		0	0	0	0	0	0	0	0	0	0		0		FELONY	85	1	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0		1	0	RESTAURANT	113-0	SUTPHIN BOULEVARD	LINDEN BOULEVARD	113 AVENUE	113	13			1041315	189547	1	0	1	171	171	1	0	0	0	0	0	1	#
2014	45	122	5312014	2141	3	1	1	12311900	22	69	198	1	2	3		1	1	0	0	0	0	1	0	0	1	CPW	0		MISD	20	1	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	0	0	STREET	100	ERSKINE PLACE	DEAD END	BOLLER AVENUE	45	10		36	1033595	253109	1	0	1	45	45	1	0	0	0	1	0	1	#
2014	33	43	2142014	2219	1	1	3	12311900	32	68	150	1	2	4		1	0	0	0	0	0	0	0	0	0		1	OPEN CON	CPW	20	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0		0	0		511	WEST 177 STREET	AUDUBON AVENUE	AMSTERDAM AVENUE	33	3	9		1002724	247410	1	0	1	33	33	1	0	0	0	1	1	1	#
2014	112	351	5072014	1508	4	1	4	12311900	41	72	190	2	2	3		0	0	0	0	0	0	0	0	0	0		0		FEL/BURG	14	5	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	SIDEWALK			108 STREET	62 ROAD	112	5	17		1025448	207571	2	0	1	112	112	0	1	0	1	1	1	1	#
2014	105	789	5142014	1250	4	1	1	12311900	27	66	170	1	2	3		1	1	0	0	0	0	0	0	0	0		0		FELONY	14	2	10	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	STREET			HILLSIDE AVENUE	218 PLACE	105	10	24		1054606	204947	1	0	1	105	105	0	1	0	1	0	1	1	#
2014	20	160	5302014	1520	1	1	1	12311900	49	72	190	9	2	3		0	0	0	0	0	0	0	0	0	0		0		MISD	68	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	0	WALKWAYS			COLUMBUS AVENUE	WEST 59 STREET	20	1			988469	219524	2	0	1	20	20	0	0	0	1	0	0	1	#
2014	100	24	3182014	1435	4	1	1	12311900	25	74	185	1	2			1	0	0	0	0	0	0	0	0	0		0		MISD	9	5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0		1	2	TRAIN			NOEL ROAD	WEST ROAD	100	6	7		1035328	160816	1	0	1	867	867	0	1	0	1	1	1	1	#
2014	67	716	7172014	2014	2	1	1	12311900	20	70	165	1	2	3		1	0	0							0		0		FEL	85	1	10												1															1																	0	0				EAST 52 STREET	CHURCH AVENUE	67	9			1004097	176890	1	0	1	68	186	0	0	0	1	0	1	1	#
2014	120	605	3112014	1620	5	1	1	12311900	17	67	190	2	2	4		1	0	0	0	0	0	0	0	0	0		0		CPW	20	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0		0	0	RESIDENTIAL			SOBEL COURT	BOWEN STREET	120	2			961045	162903	2	0	1	120	120	0	1	0	1	0	0	1	#
2014	42	710	11302014	20	3	1	3	12311900	20	65	130	2	2	4		1	1	0	0	0	0	0	0	0	1	CT	0		CT	31	1	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0		1	1	HALLWAY	751	EAST 161 STREET	TINTON AVENUE	FOREST AVENUE	42	8			1010619	238527	2	0	1	826	826	1	0	0	0	0	1	1	#
2014	100	6	1182014	630	4	1	1	12311900	23	68	160	1	2	3		1	0	0	0	0	0	0	0	0	0		0		GRAND LARCENY	45	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0		0	0				ROCKAWAY BEACH BOULEVARD	BEACH 116 STREET	100	4	6		1029473	150560	1	0	1	100	100	1	0	0	0	0	0	1	#
2014	79	324	3142014	2140	2	1	1	12311900	18	72	180	1	2	3		1	0	0	0	0	0	0	0	0	0		0		CPW	20	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0		0	0	SIDEWALK			THROOP AVENUE	PARK AVENUE	79	6	17		999792	193662	2	1	1	79	79	1	0	0	0	0	0	1	#
2014	120	1851	10212014	1315	5	1	1	12311900	24	68	190	1	2	3		1	1	0	0	0	0	0	0	0	0		0		CPW	20	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	SIDEWALK			BENZIGER AVENUE	JERSEY STREET	120	7			959994	172152	2	0	1	120	497	0	1	0	1	0	0	1	#
2014	105	1618	11112014	2135	4	1	3	12311900	24	69	165	2	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	14	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0		0	0	STREET			90 AVENUE	217 STREET	105	10	24		1055083	203520	2	0	1	105	105	0	1	0	1	0	1	1	#
2014	109	859	11282014	245	4	1	5	12311900	18	69	150	1	2	3		1	0	0	0	0	0	0	0	0	0		0		BURGLARY	14	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0		0	0	SIDEWALK			146 STREET	BOOTH MEMORIAL AVENUE	109	1			1033744	210812	1	0	1	109	109	1	0	0	0	0	0	1	#
2014	105	1117	7152014	415	4	1	3	12311900	23	66	130	1	2	4		0	0	0							0		0		FEL	46	5	20																			1																		1	1						0	0	STREET			217 STREET	JAMAICA AVENUE	105	11	25		1056903	200871	1	0	1	105	105	0	1	0	1	0	1	1	#
2014	34	349	9202014	813	1	1	2	12311900	30	68	160	1	2	4		1	0	0							0		0		MISD	31	1	5											1										1			1																		1		1	0	RES BLDG	810	WEST 183 STREET	PINEHURST AVENUE	FORT WASHINGTON AVENUE	34	2	2		1001393	249751	2	0	1	34	34	1	0	0	0	1	0	1	#
